dateCreated,hours,sessions,quotes,transactions,sessionConversion,quoteConversion
24/10/2024,7,257,65,11,0.0428,0.1692
24/10/2024,6,203,41,1,0.0049,0.0244
24/10/2024,5,181,26,1,0.0055,0.0385
24/10/2024,4,157,8,0,0,0
24/10/2024,3,184,19,1,0.0054,0.0526
24/10/2024,2,180,22,1,0.0056,0.0455
24/10/2024,1,203,39,1,0.0049,0.0256
24/10/2024,0,202,47,4,0.0198,0.0851
25/10/2024,23,252,72,6,0.0238,0.0833
25/10/2024,22,283,102,3,0.0106,0.0294
25/10/2024,21,317,107,6,0.0189,0.0561
25/10/2024,20,326,119,12,0.0368,0.1008
25/10/2024,19,311,116,7,0.0225,0.0603
25/10/2024,18,356,126,11,0.0309,0.0873
25/10/2024,17,422,169,24,0.0569,0.142
25/10/2024,16,482,226,33,0.0685,0.146
25/10/2024,15,535,254,43,0.0804,0.1693
25/10/2024,14,730,235,50,0.0685,0.2128
25/10/2024,13,550,247,49,0.0891,0.1984
25/10/2024,12,791,286,50,0.0632,0.1748
25/10/2024,11,627,284,57,0.0909,0.2007
25/10/2024,10,608,287,52,0.0855,0.1812
25/10/2024,9,586,280,40,0.0683,0.1429
25/10/2024,8,526,248,28,0.0532,0.1129
25/10/2024,7,346,70,7,0.0202,0.1
25/10/2024,6,236,40,1,0.0042,0.025
25/10/2024,5,209,7,0,0,0
25/10/2024,4,253,24,1,0.004,0.0417
25/10/2024,3,206,19,1,0.0049,0.0526
25/10/2024,2,186,19,2,0.0108,0.1053
25/10/2024,1,222,30,1,0.0045,0.0333
25/10/2024,0,334,46,1,0.003,0.0217
26/10/2024,23,222,46,4,0.018,0.087
26/10/2024,22,249,74,4,0.0161,0.0541
26/10/2024,21,261,73,2,0.0077,0.0274
26/10/2024,20,287,84,2,0.007,0.0238
26/10/2024,19,273,80,4,0.0147,0.05
26/10/2024,18,291,70,5,0.0172,0.0714
26/10/2024,17,341,90,10,0.0293,0.1111
26/10/2024,16,350,149,13,0.0371,0.0872
26/10/2024,15,375,146,11,0.0293,0.0753
26/10/2024,14,349,123,12,0.0344,0.0976
26/10/2024,13,372,157,18,0.0484,0.1146
26/10/2024,12,377,166,18,0.0477,0.1084
26/10/2024,11,529,290,15,0.0284,0.0517
26/10/2024,10,364,146,10,0.0275,0.0685
26/10/2024,9,309,124,10,0.0324,0.0806
26/10/2024,8,345,154,4,0.0116,0.026
26/10/2024,7,212,32,2,0.0094,0.0625
26/10/2024,6,185,30,3,0.0162,0.1
26/10/2024,5,166,12,0,0,0
26/10/2024,4,153,12,0,0,0
26/10/2024,3,167,11,0,0,0
26/10/2024,2,162,14,0,0,0
26/10/2024,1,180,26,1,0.0056,0.0385
26/10/2024,0,215,36,2,0.0093,0.0556
27/10/2024,23,233,48,4,0.0172,0.0833
27/10/2024,22,257,74,11,0.0428,0.1486
27/10/2024,21,348,140,18,0.0517,0.1286
27/10/2024,20,378,161,24,0.0635,0.1491
27/10/2024,19,380,125,22,0.0579,0.176
27/10/2024,18,343,130,24,0.07,0.1846
27/10/2024,17,399,181,32,0.0802,0.1768
27/10/2024,16,336,125,18,0.0536,0.144
27/10/2024,15,361,145,18,0.0499,0.1241
27/10/2024,14,351,162,15,0.0427,0.0926
27/10/2024,13,367,139,25,0.0681,0.1799
27/10/2024,12,333,159,21,0.0631,0.1321
27/10/2024,11,332,137,23,0.0693,0.1679
27/10/2024,10,326,112,6,0.0184,0.0536
27/10/2024,9,332,132,6,0.0181,0.0455
27/10/2024,8,362,177,10,0.0276,0.0565
27/10/2024,7,213,55,2,0.0094,0.0364
27/10/2024,6,175,18,0,0,0
27/10/2024,5,175,20,1,0.0057,0.05
27/10/2024,4,156,8,0,0,0
27/10/2024,3,166,9,0,0,0
27/10/2024,2,168,31,0,0,0
27/10/2024,1,181,48,2,0.011,0.0417
27/10/2024,0,186,22,1,0.0054,0.0455
28/10/2024,23,261,68,5,0.0192,0.0735
28/10/2024,22,328,121,16,0.0488,0.1322
28/10/2024,21,372,144,16,0.043,0.1111
28/10/2024,20,410,153,26,0.0634,0.1699
28/10/2024,19,437,198,37,0.0847,0.1869
28/10/2024,18,472,217,35,0.0742,0.1613
28/10/2024,17,480,200,43,0.0896,0.215
28/10/2024,16,607,303,57,0.0939,0.1881
28/10/2024,15,617,290,69,0.1118,0.2379
28/10/2024,14,644,346,67,0.104,0.1936
28/10/2024,13,1033,336,83,0.0803,0.247
28/10/2024,12,669,359,74,0.1106,0.2061
28/10/2024,11,711,395,81,0.1139,0.2051
28/10/2024,10,1564,1131,80,0.0512,0.0707
28/10/2024,9,606,302,56,0.0924,0.1854
28/10/2024,8,579,301,35,0.0604,0.1163
28/10/2024,7,304,89,7,0.023,0.0787
28/10/2024,6,206,37,2,0.0097,0.0541
28/10/2024,5,178,24,1,0.0056,0.0417
28/10/2024,4,174,20,2,0.0115,0.1
28/10/2024,3,183,29,1,0.0055,0.0345
28/10/2024,2,176,23,2,0.0114,0.087
28/10/2024,1,179,25,1,0.0056,0.04
28/10/2024,0,200,32,5,0.025,0.1563
29/10/2024,23,272,69,8,0.0294,0.1159
29/10/2024,22,322,96,17,0.0528,0.1771
29/10/2024,21,378,148,15,0.0397,0.1014
29/10/2024,20,422,179,26,0.0616,0.1453
29/10/2024,19,431,196,31,0.0719,0.1582
29/10/2024,18,432,160,21,0.0486,0.1313
29/10/2024,17,429,174,30,0.0699,0.1724
29/10/2024,16,534,270,48,0.0899,0.1778
29/10/2024,15,683,345,70,0.1025,0.2029
29/10/2024,14,584,323,58,0.0993,0.1796
29/10/2024,13,653,323,75,0.1149,0.2322
29/10/2024,12,570,286,55,0.0965,0.1923
29/10/2024,11,689,381,70,0.1016,0.1837
29/10/2024,10,733,394,78,0.1064,0.198
29/10/2024,9,598,295,60,0.1003,0.2034
29/10/2024,8,455,209,26,0.0571,0.1244
29/10/2024,7,324,92,11,0.034,0.1196
29/10/2024,6,364,144,3,0.0082,0.0208
29/10/2024,5,185,27,2,0.0108,0.0741
29/10/2024,4,467,208,0,0,0
29/10/2024,3,327,126,1,0.0031,0.0079
29/10/2024,2,709,462,1,0.0014,0.0022
29/10/2024,1,174,25,4,0.023,0.16
29/10/2024,0,210,32,1,0.0048,0.0313
30/10/2024,23,258,88,9,0.0349,0.1023
30/10/2024,22,283,101,22,0.0777,0.2178
30/10/2024,21,405,158,22,0.0543,0.1392
30/10/2024,20,413,175,17,0.0412,0.0971
30/10/2024,19,413,150,14,0.0339,0.0933
30/10/2024,18,458,171,22,0.048,0.1287
30/10/2024,17,485,225,44,0.0907,0.1956
30/10/2024,16,577,278,54,0.0936,0.1942
30/10/2024,15,634,342,63,0.0994,0.1842
30/10/2024,14,620,302,66,0.1065,0.2185
30/10/2024,13,604,300,60,0.0993,0.2
30/10/2024,12,644,311,65,0.1009,0.209
30/10/2024,11,631,335,72,0.1141,0.2149
30/10/2024,10,657,341,70,0.1065,0.2053
30/10/2024,9,591,325,41,0.0694,0.1262
30/10/2024,8,522,282,17,0.0326,0.0603
30/10/2024,7,343,104,17,0.0496,0.1635
30/10/2024,6,213,39,2,0.0094,0.0513
30/10/2024,5,191,22,1,0.0052,0.0455
30/10/2024,4,177,31,1,0.0056,0.0323
30/10/2024,3,159,11,0,0,0
30/10/2024,2,161,12,0,0,0
30/10/2024,1,202,34,4,0.0198,0.1176
30/10/2024,0,206,39,0,0,0
31/10/2024,23,255,64,9,0.0353,0.1406
31/10/2024,22,304,106,14,0.0461,0.1321
31/10/2024,21,319,127,12,0.0376,0.0945
31/10/2024,20,326,125,13,0.0399,0.104
31/10/2024,19,381,168,18,0.0472,0.1071
31/10/2024,18,419,182,25,0.0597,0.1374
31/10/2024,17,454,184,28,0.0617,0.1522
31/10/2024,16,564,279,67,0.1188,0.2401
31/10/2024,15,593,304,55,0.0927,0.1809
31/10/2024,14,655,328,65,0.0992,0.1982
31/10/2024,13,627,325,70,0.1116,0.2154
31/10/2024,12,661,302,53,0.0802,0.1755
31/10/2024,11,775,304,64,0.0826,0.2105
31/10/2024,10,642,331,70,0.109,0.2115
31/10/2024,9,674,302,60,0.089,0.1987
31/10/2024,8,538,290,29,0.0539,0.1
31/10/2024,7,308,96,14,0.0455,0.1458
31/10/2024,6,249,49,6,0.0241,0.1224
31/10/2024,5,194,22,0,0,0
31/10/2024,4,185,23,0,0,0
31/10/2024,3,178,19,2,0.0112,0.1053
31/10/2024,2,174,21,2,0.0115,0.0952
31/10/2024,1,243,40,3,0.0123,0.075
31/10/2024,0,239,34,2,0.0084,0.0588
01/11/2024,23,218,47,3,0.0138,0.0638
01/11/2024,22,255,75,6,0.0235,0.08
01/11/2024,21,278,92,3,0.0108,0.0326
01/11/2024,20,327,117,18,0.055,0.1538
01/11/2024,19,344,131,7,0.0203,0.0534
01/11/2024,18,350,123,9,0.0257,0.0732
01/11/2024,17,372,154,25,0.0672,0.1623
01/11/2024,16,459,199,29,0.0632,0.1457
01/11/2024,15,481,219,45,0.0936,0.2055
01/11/2024,14,515,240,37,0.0718,0.1542
01/11/2024,13,552,288,48,0.087,0.1667
01/11/2024,12,552,256,42,0.0761,0.1641
01/11/2024,11,601,322,65,0.1082,0.2019
01/11/2024,10,585,293,51,0.0872,0.1741
01/11/2024,9,510,239,48,0.0941,0.2008
01/11/2024,8,513,260,24,0.0468,0.0923
01/11/2024,7,314,83,13,0.0414,0.1566
01/11/2024,6,210,40,3,0.0143,0.075
01/11/2024,5,183,33,2,0.0109,0.0606
01/11/2024,4,157,16,3,0.0191,0.1875
01/11/2024,3,174,14,0,0,0
01/11/2024,2,166,14,0,0,0
01/11/2024,1,169,31,2,0.0118,0.0645
01/11/2024,0,194,43,2,0.0103,0.0465
02/11/2024,23,241,63,4,0.0166,0.0635
02/11/2024,22,269,75,5,0.0186,0.0667
02/11/2024,21,279,95,4,0.0143,0.0421
02/11/2024,20,292,111,9,0.0308,0.0811
02/11/2024,19,314,116,7,0.0223,0.0603
02/11/2024,18,319,122,13,0.0408,0.1066
02/11/2024,17,345,129,11,0.0319,0.0853
02/11/2024,16,358,164,24,0.067,0.1463
02/11/2024,15,321,134,13,0.0405,0.097
02/11/2024,14,365,133,14,0.0384,0.1053
02/11/2024,13,360,145,13,0.0361,0.0897
02/11/2024,12,400,157,16,0.04,0.1019
02/11/2024,11,407,171,14,0.0344,0.0819
02/11/2024,10,394,155,21,0.0533,0.1355
02/11/2024,9,401,189,10,0.0249,0.0529
02/11/2024,8,302,131,8,0.0265,0.0611
02/11/2024,7,216,49,7,0.0324,0.1429
02/11/2024,6,185,40,2,0.0108,0.05
02/11/2024,5,176,15,1,0.0057,0.0667
02/11/2024,4,170,16,1,0.0059,0.0625
02/11/2024,3,176,18,4,0.0227,0.2222
02/11/2024,2,181,14,1,0.0055,0.0714
02/11/2024,1,187,30,1,0.0053,0.0333
02/11/2024,0,204,33,0,0,0
03/11/2024,23,246,51,8,0.0325,0.1569
03/11/2024,22,318,131,12,0.0377,0.0916
03/11/2024,21,327,127,20,0.0612,0.1575
03/11/2024,20,398,177,28,0.0704,0.1582
03/11/2024,19,404,168,21,0.052,0.125
03/11/2024,18,379,173,28,0.0739,0.1618
03/11/2024,17,382,179,32,0.0838,0.1788
03/11/2024,16,407,174,19,0.0467,0.1092
03/11/2024,15,371,164,27,0.0728,0.1646
03/11/2024,14,372,175,31,0.0833,0.1771
03/11/2024,13,403,185,31,0.0769,0.1676
03/11/2024,12,360,137,19,0.0528,0.1387
03/11/2024,11,331,160,26,0.0785,0.1625
03/11/2024,10,323,131,7,0.0217,0.0534
03/11/2024,9,315,119,13,0.0413,0.1092
03/11/2024,8,356,160,9,0.0253,0.0563
03/11/2024,7,199,43,1,0.005,0.0233
03/11/2024,6,169,16,0,0,0
03/11/2024,5,166,16,0,0,0
03/11/2024,4,165,15,0,0,0
03/11/2024,3,161,17,0,0,0
03/11/2024,2,172,22,1,0.0058,0.0455
03/11/2024,1,176,23,1,0.0057,0.0435
03/11/2024,0,201,38,3,0.0149,0.0789
04/11/2024,23,282,77,11,0.039,0.1429
04/11/2024,22,372,151,20,0.0538,0.1325
04/11/2024,21,433,203,38,0.0878,0.1872
04/11/2024,20,477,236,27,0.0566,0.1144
04/11/2024,19,474,222,26,0.0549,0.1171
04/11/2024,18,505,222,29,0.0574,0.1306
04/11/2024,17,591,276,43,0.0728,0.1558
04/11/2024,16,697,311,48,0.0689,0.1543
04/11/2024,15,702,364,74,0.1054,0.2033
04/11/2024,14,752,430,83,0.1104,0.193
04/11/2024,13,772,384,74,0.0959,0.1927
04/11/2024,12,764,403,81,0.106,0.201
04/11/2024,11,721,406,74,0.1026,0.1823
04/11/2024,10,718,359,75,0.1045,0.2089
04/11/2024,9,619,297,68,0.1099,0.229
04/11/2024,8,558,267,25,0.0448,0.0936
04/11/2024,7,320,83,10,0.0313,0.1205
04/11/2024,6,246,49,2,0.0081,0.0408
04/11/2024,5,182,29,2,0.011,0.069
04/11/2024,4,179,32,1,0.0056,0.0313
04/11/2024,3,166,18,0,0,0
04/11/2024,2,180,23,2,0.0111,0.087
04/11/2024,1,202,26,5,0.0248,0.1923
04/11/2024,0,215,35,1,0.0047,0.0286
05/11/2024,23,228,89,9,0.0395,0.1011
05/11/2024,22,295,138,10,0.0339,0.0725
05/11/2024,21,359,181,23,0.0641,0.1271
05/11/2024,20,374,203,28,0.0749,0.1379
05/11/2024,19,420,222,31,0.0738,0.1396
05/11/2024,18,434,203,33,0.076,0.1626
05/11/2024,17,492,252,41,0.0833,0.1627
05/11/2024,16,593,344,52,0.0877,0.1512
05/11/2024,15,686,331,68,0.0991,0.2054
05/11/2024,14,733,366,77,0.105,0.2104
05/11/2024,13,531,340,68,0.1281,0.2
05/11/2024,12,655,338,53,0.0809,0.1568
05/11/2024,11,799,410,79,0.0989,0.1927
05/11/2024,10,730,425,91,0.1247,0.2141
05/11/2024,9,672,308,57,0.0848,0.1851
05/11/2024,8,534,293,31,0.0581,0.1058
05/11/2024,7,246,102,15,0.061,0.1471
05/11/2024,6,339,158,8,0.0236,0.0506
05/11/2024,5,151,35,1,0.0066,0.0286
05/11/2024,4,410,229,2,0.0049,0.0087
05/11/2024,3,267,139,1,0.0037,0.0072
05/11/2024,2,582,419,1,0.0017,0.0024
05/11/2024,1,127,29,4,0.0315,0.1379
05/11/2024,0,191,47,8,0.0419,0.1702
06/11/2024,23,312,78,10,0.0321,0.1282
06/11/2024,22,343,146,19,0.0554,0.1301
06/11/2024,21,383,194,23,0.0601,0.1186
06/11/2024,20,414,181,26,0.0628,0.1436
06/11/2024,19,417,178,21,0.0504,0.118
06/11/2024,18,450,212,42,0.0933,0.1981
06/11/2024,17,541,233,34,0.0628,0.1459
06/11/2024,16,648,295,61,0.0941,0.2068
06/11/2024,15,710,320,62,0.0873,0.1938
06/11/2024,14,648,308,57,0.088,0.1851
06/11/2024,13,697,332,68,0.0976,0.2048
06/11/2024,12,665,356,79,0.1188,0.2219
06/11/2024,11,739,416,98,0.1326,0.2356
06/11/2024,10,701,402,90,0.1284,0.2239
06/11/2024,9,630,309,56,0.0889,0.1812
06/11/2024,8,536,245,23,0.0429,0.0939
06/11/2024,7,401,93,8,0.02,0.086
06/11/2024,6,225,47,6,0.0267,0.1277
06/11/2024,5,194,22,5,0.0258,0.2273
06/11/2024,4,174,19,1,0.0057,0.0526
06/11/2024,3,176,16,0,0,0
06/11/2024,2,174,29,1,0.0057,0.0345
06/11/2024,1,187,38,3,0.016,0.0789
06/11/2024,0,186,70,6,0.0323,0.0857
07/11/2024,23,300,91,16,0.0533,0.1758
07/11/2024,22,333,152,23,0.0691,0.1513
07/11/2024,21,380,137,13,0.0342,0.0949
07/11/2024,20,405,186,24,0.0593,0.129
07/11/2024,19,462,195,33,0.0714,0.1692
07/11/2024,18,455,172,21,0.0462,0.1221
07/11/2024,17,457,215,36,0.0788,0.1674
07/11/2024,16,541,265,52,0.0961,0.1962
07/11/2024,15,651,317,66,0.1014,0.2082
07/11/2024,14,646,346,55,0.0851,0.159
07/11/2024,13,678,317,50,0.0737,0.1577
07/11/2024,12,660,317,54,0.0818,0.1703
07/11/2024,11,676,354,73,0.108,0.2062
07/11/2024,10,693,350,70,0.101,0.2
07/11/2024,9,560,266,50,0.0893,0.188
07/11/2024,8,518,270,33,0.0637,0.1222
07/11/2024,7,313,111,13,0.0415,0.1171
07/11/2024,6,212,56,2,0.0094,0.0357
07/11/2024,5,203,31,2,0.0099,0.0645
07/11/2024,4,175,31,1,0.0057,0.0323
07/11/2024,3,163,19,1,0.0061,0.0526
07/11/2024,2,181,23,0,0,0
07/11/2024,1,189,27,3,0.0159,0.1111
07/11/2024,0,220,58,2,0.0091,0.0345
08/11/2024,23,199,64,5,0.0251,0.0781
08/11/2024,22,222,91,3,0.0135,0.033
08/11/2024,21,251,107,12,0.0478,0.1121
08/11/2024,20,303,127,21,0.0693,0.1654
08/11/2024,19,289,137,12,0.0415,0.0876
08/11/2024,18,584,146,11,0.0188,0.0753
08/11/2024,17,413,167,23,0.0557,0.1377
08/11/2024,16,525,270,35,0.0667,0.1296
08/11/2024,15,498,253,54,0.1084,0.2134
08/11/2024,14,688,352,61,0.0887,0.1733
08/11/2024,13,583,293,61,0.1046,0.2082
08/11/2024,12,528,280,55,0.1042,0.1964
08/11/2024,11,624,359,51,0.0817,0.1421
08/11/2024,10,564,300,51,0.0904,0.17
08/11/2024,9,504,293,49,0.0972,0.1672
08/11/2024,8,451,259,21,0.0466,0.0811
08/11/2024,7,258,104,9,0.0349,0.0865
08/11/2024,6,182,50,6,0.033,0.12
08/11/2024,5,124,21,1,0.0081,0.0476
08/11/2024,4,117,23,0,0,0
08/11/2024,3,112,17,0,0,0
08/11/2024,2,116,18,0,0,0
08/11/2024,1,165,23,1,0.0061,0.0435
08/11/2024,0,214,51,4,0.0187,0.0784
09/11/2024,23,267,61,3,0.0112,0.0492
09/11/2024,22,216,95,3,0.0139,0.0316
09/11/2024,21,258,99,10,0.0388,0.101
09/11/2024,20,355,91,10,0.0282,0.1099
09/11/2024,19,259,120,14,0.0541,0.1167
09/11/2024,18,351,149,12,0.0342,0.0805
09/11/2024,17,333,139,9,0.027,0.0647
09/11/2024,16,325,144,9,0.0277,0.0625
09/11/2024,15,312,160,7,0.0224,0.0438
09/11/2024,14,325,166,20,0.0615,0.1205
09/11/2024,13,362,197,21,0.058,0.1066
09/11/2024,12,349,185,19,0.0544,0.1027
09/11/2024,11,327,160,27,0.0826,0.1688
09/11/2024,10,340,141,15,0.0441,0.1064
09/11/2024,9,293,134,20,0.0683,0.1493
09/11/2024,8,336,185,8,0.0238,0.0432
09/11/2024,7,169,51,3,0.0178,0.0588
09/11/2024,6,124,21,0,0,0
09/11/2024,5,119,18,1,0.0084,0.0556
09/11/2024,4,112,16,1,0.0089,0.0625
09/11/2024,3,105,21,1,0.0095,0.0476
09/11/2024,2,114,20,2,0.0175,0.1
09/11/2024,1,128,31,2,0.0156,0.0645
09/11/2024,0,159,50,2,0.0126,0.04
10/11/2024,23,211,85,7,0.0332,0.0824
10/11/2024,22,399,119,20,0.0501,0.1681
10/11/2024,21,349,174,30,0.086,0.1724
10/11/2024,20,380,199,28,0.0737,0.1407
10/11/2024,19,352,188,35,0.0994,0.1862
10/11/2024,18,502,200,32,0.0637,0.16
10/11/2024,17,393,191,35,0.0891,0.1832
10/11/2024,16,437,239,30,0.0686,0.1255
10/11/2024,15,390,216,23,0.059,0.1065
10/11/2024,14,407,180,20,0.0491,0.1111
10/11/2024,13,330,207,21,0.0636,0.1014
10/11/2024,12,390,194,21,0.0538,0.1082
10/11/2024,11,316,144,11,0.0348,0.0764
10/11/2024,10,284,129,16,0.0563,0.124
10/11/2024,9,297,148,11,0.037,0.0743
10/11/2024,8,306,167,4,0.0131,0.024
10/11/2024,7,144,58,1,0.0069,0.0172
10/11/2024,6,137,22,1,0.0073,0.0455
10/11/2024,5,99,10,0,0,0
10/11/2024,4,108,12,0,0,0
10/11/2024,3,122,21,0,0,0
10/11/2024,2,117,24,0,0,0
10/11/2024,1,129,35,1,0.0078,0.0286
10/11/2024,0,142,25,0,0,0
11/11/2024,23,256,91,9,0.0352,0.0989
11/11/2024,22,455,157,27,0.0593,0.172
11/11/2024,21,367,211,29,0.079,0.1374
11/11/2024,20,488,245,37,0.0758,0.151
11/11/2024,19,490,248,35,0.0714,0.1411
11/11/2024,18,412,214,28,0.068,0.1308
11/11/2024,17,515,303,52,0.101,0.1716
11/11/2024,16,736,325,55,0.0747,0.1692
11/11/2024,15,627,377,83,0.1324,0.2202
11/11/2024,14,675,379,82,0.1215,0.2164
11/11/2024,13,645,354,77,0.1194,0.2175
11/11/2024,12,687,434,92,0.1339,0.212
11/11/2024,11,734,421,94,0.1281,0.2233
11/11/2024,10,704,406,87,0.1236,0.2143
11/11/2024,9,614,334,79,0.1287,0.2365
11/11/2024,8,449,255,32,0.0713,0.1255
11/11/2024,7,214,77,7,0.0327,0.0909
11/11/2024,6,155,45,4,0.0258,0.0889
11/11/2024,5,125,42,3,0.024,0.0714
11/11/2024,4,133,35,1,0.0075,0.0286
11/11/2024,3,111,25,2,0.018,0.08
11/11/2024,2,120,27,2,0.0167,0.0741
11/11/2024,1,133,33,1,0.0075,0.0303
11/11/2024,0,166,57,7,0.0422,0.1228
12/11/2024,23,265,74,10,0.0377,0.1351
12/11/2024,22,387,147,15,0.0388,0.102
12/11/2024,21,448,225,29,0.0647,0.1289
12/11/2024,20,468,185,22,0.047,0.1189
12/11/2024,19,505,242,33,0.0653,0.1364
12/11/2024,18,598,213,31,0.0518,0.1455
12/11/2024,17,572,274,42,0.0734,0.1533
12/11/2024,16,674,284,39,0.0579,0.1373
12/11/2024,15,766,361,63,0.0822,0.1745
12/11/2024,14,722,396,60,0.0831,0.1515
12/11/2024,13,675,364,69,0.1022,0.1896
12/11/2024,12,723,390,73,0.101,0.1872
12/11/2024,11,799,455,110,0.1377,0.2418
12/11/2024,10,668,385,59,0.0883,0.1532
12/11/2024,9,641,318,61,0.0952,0.1918
12/11/2024,8,544,257,24,0.0441,0.0934
12/11/2024,7,300,114,10,0.0333,0.0877
12/11/2024,6,607,362,3,0.0049,0.0083
12/11/2024,5,195,22,0,0,0
12/11/2024,4,496,39,0,0,0
12/11/2024,3,337,34,0,0,0
12/11/2024,2,761,453,3,0.0039,0.0066
12/11/2024,1,120,22,1,0.0083,0.0455
12/11/2024,0,161,57,3,0.0186,0.0526
13/11/2024,23,302,90,16,0.053,0.1778
13/11/2024,22,374,141,23,0.0615,0.1631
13/11/2024,21,395,173,30,0.0759,0.1734
13/11/2024,20,474,235,34,0.0717,0.1447
13/11/2024,19,490,225,23,0.0469,0.1022
13/11/2024,18,547,237,31,0.0567,0.1308
13/11/2024,17,554,249,44,0.0794,0.1767
13/11/2024,16,692,327,77,0.1113,0.2355
13/11/2024,15,709,369,72,0.1016,0.1951
13/11/2024,14,686,352,67,0.0977,0.1903
13/11/2024,13,719,338,62,0.0862,0.1834
13/11/2024,12,703,353,69,0.0982,0.1955
13/11/2024,11,739,383,81,0.1096,0.2115
13/11/2024,10,720,413,64,0.0889,0.155
13/11/2024,9,704,305,46,0.0653,0.1508
13/11/2024,8,422,154,19,0.045,0.1234
13/11/2024,7,290,82,8,0.0276,0.0976
13/11/2024,6,256,51,4,0.0156,0.0784
13/11/2024,5,190,25,3,0.0158,0.12
13/11/2024,4,172,24,0,0,0
13/11/2024,3,170,13,0,0,0
13/11/2024,2,177,33,9,0.0508,0.2727
13/11/2024,1,193,34,2,0.0104,0.0588
13/11/2024,0,226,56,3,0.0133,0.0536
14/11/2024,23,309,83,10,0.0324,0.1205
14/11/2024,22,314,118,14,0.0446,0.1186
14/11/2024,21,444,212,27,0.0608,0.1274
14/11/2024,20,448,217,27,0.0603,0.1244
14/11/2024,19,474,199,37,0.0781,0.1859
14/11/2024,18,710,232,42,0.0592,0.181
14/11/2024,17,737,260,46,0.0624,0.1769
14/11/2024,16,723,366,57,0.0788,0.1557
14/11/2024,15,675,364,62,0.0919,0.1703
14/11/2024,14,720,361,68,0.0944,0.1884
14/11/2024,13,703,404,88,0.1252,0.2178
14/11/2024,12,702,372,75,0.1068,0.2016
14/11/2024,11,693,344,68,0.0981,0.1977
14/11/2024,10,754,385,70,0.0928,0.1818
14/11/2024,9,664,325,58,0.0873,0.1785
14/11/2024,8,516,246,26,0.0504,0.1057
14/11/2024,7,290,97,12,0.0414,0.1237
14/11/2024,6,236,41,5,0.0212,0.122
14/11/2024,5,198,24,3,0.0152,0.125
14/11/2024,4,186,31,1,0.0054,0.0323
14/11/2024,3,183,27,2,0.0109,0.0741
14/11/2024,2,184,18,0,0,0
14/11/2024,1,212,43,4,0.0189,0.093
14/11/2024,0,209,42,5,0.0239,0.119
15/11/2024,23,320,91,6,0.0188,0.0659
15/11/2024,22,366,97,6,0.0164,0.0619
15/11/2024,21,428,126,11,0.0257,0.0873
15/11/2024,20,361,137,8,0.0222,0.0584
15/11/2024,19,336,109,23,0.0685,0.211
15/11/2024,18,428,151,22,0.0514,0.1457
15/11/2024,17,516,184,25,0.0484,0.1359
15/11/2024,16,504,190,33,0.0655,0.1737
15/11/2024,15,561,247,51,0.0909,0.2065
15/11/2024,14,615,314,69,0.1122,0.2197
15/11/2024,13,622,275,61,0.0981,0.2218
15/11/2024,12,671,298,74,0.1103,0.2483
15/11/2024,11,608,297,66,0.1086,0.2222
15/11/2024,10,665,346,68,0.1023,0.1965
15/11/2024,9,617,286,44,0.0713,0.1538
15/11/2024,8,551,264,18,0.0327,0.0682
15/11/2024,7,286,81,10,0.035,0.1235
15/11/2024,6,242,65,7,0.0289,0.1077
15/11/2024,5,196,40,3,0.0153,0.075
15/11/2024,4,175,19,0,0,0
15/11/2024,3,174,13,0,0,0
15/11/2024,2,189,34,3,0.0159,0.0882
15/11/2024,1,201,39,3,0.0149,0.0769
15/11/2024,0,234,61,5,0.0214,0.082
16/11/2024,23,244,61,1,0.0041,0.0164
16/11/2024,22,326,102,10,0.0307,0.098
16/11/2024,21,290,115,4,0.0138,0.0348
16/11/2024,20,325,103,10,0.0308,0.0971
16/11/2024,19,370,146,11,0.0297,0.0753
16/11/2024,18,384,131,13,0.0339,0.0992
16/11/2024,17,372,146,15,0.0403,0.1027
16/11/2024,16,441,196,24,0.0544,0.1224
16/11/2024,15,472,201,30,0.0636,0.1493
16/11/2024,14,472,210,21,0.0445,0.1
16/11/2024,13,456,218,26,0.057,0.1193
16/11/2024,12,490,228,21,0.0429,0.0921
16/11/2024,11,466,233,27,0.0579,0.1159
16/11/2024,10,435,185,28,0.0644,0.1514
16/11/2024,9,443,183,17,0.0384,0.0929
16/11/2024,8,468,221,10,0.0214,0.0452
16/11/2024,7,276,44,2,0.0072,0.0455
16/11/2024,6,233,26,0,0,0
16/11/2024,5,210,18,0,0,0
16/11/2024,4,197,15,0,0,0
16/11/2024,3,188,9,0,0,0
16/11/2024,2,185,20,0,0,0
16/11/2024,1,183,23,2,0.0109,0.087
16/11/2024,0,258,61,4,0.0155,0.0656
17/11/2024,23,283,84,4,0.0141,0.0476
17/11/2024,22,354,131,25,0.0706,0.1908
17/11/2024,21,434,199,25,0.0576,0.1256
17/11/2024,20,476,223,34,0.0714,0.1525
17/11/2024,19,480,228,31,0.0646,0.136
17/11/2024,18,475,233,35,0.0737,0.1502
17/11/2024,17,458,208,30,0.0655,0.1442
17/11/2024,16,471,224,27,0.0573,0.1205
17/11/2024,15,448,202,26,0.058,0.1287
17/11/2024,14,443,238,38,0.0858,0.1597
17/11/2024,13,431,220,30,0.0696,0.1364
17/11/2024,12,441,225,23,0.0522,0.1022
17/11/2024,11,418,220,23,0.055,0.1045
17/11/2024,10,408,157,12,0.0294,0.0764
